0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.96284309,0,2.664601509,0,0,0,0,0,0,0.383489173,0,0,0,0
0.40078535,0,0,47.93715527,0.192765477,7.003120566,4.51677509,0,0,0,0,0,0,0,0,0,0,1.544320853,0,0,0,0,0,20.80525158,0.064321137,0,0,19.7250557
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.485523486,0,0.529065489,0,0.021016969,0.134742602,8.905667208,10.47413663,0.070365155,6.96994467,0,0,0,0,0,0.153478133,0.811474501,0,0,0,0,0.954619872,0,6.049920525,0,1.164487002,0,0
261.823177,149.2449432,179.2037314,130.7353366,111.061812,134.3197699,242.1906801,87.65569134,80.68154202,127.1078914,217.8993304,84.89789522,35.99860862,70.80214271,68.94042949,82.08567528,167.3807843,109.783155,147.0207586,138.6112117,67.14398973,143.4567845,73.79463112,137.7074753,60.23411267,52.50723465,171.6680009,174.5914514
80.65783984,74.65862126,45.16896201,92.96092081,39.77417493,134.5287889,126.2290535,234.3003761,185.3958011,277.6643307,350.6966976,295.8084743,208.9544072,145.078781,293.6735084,294.2759129,307.9834851,258.9503431,182.3334503,244.0345944,293.8863762,74.33162421,118.9598057,20.17312682,117.4991944,115.1592663,217.6677255,284.4426305
46.35038832,9.202911812,54.06587992,33.80397311,14.02834892,49.84914773,39.65030097,43.9022543,28.15601116,47.68727752,75.72682312,43.83915047,0,35.32939773,2.247342106,38.64780715,0,0,74.54055349,0,0.379187844,4.52781478,0.510420202,51.93082214,23.76744975,2.209290518,55.87955816,47.30498009
2.121622859,7.90895121,0,6.373018459,14.46781744,13.57719741,4.049840521,0.803451954,0,14.47700781,2.652540845,14.84293849,3.853313157,16.31201113,16.36977327,0.59716588,1.345145133,2.183762978,12.82188071,22.58876391,0.61414477,8.063559777,27.06544451,17.71242816,53.90072971,1.812354274,26.36835279,38.62024898
15.93991649,24.44036084,1.523653871,14.63389557,3.631604052,3.945064751,5.566881273,27.82407418,13.34074773,10.83836331,1.719393713,0,5.134091189,0.313276461,1.642198001,19.69767912,0.364138677,10.64073949,5.578690763,9.422740602,10.48206809,6.796642483,3.622177577,4.770091386,18.27750282,16.20897255,18.04063238,18.82593208
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067646061,2.656702172,0,0,0,0
2.93248449,3.9923894,16.81832837,1.098839203,8.685341923,4.05892025,0,9.435624227,3.82596387,2.238344177,19.4495986,0,19.13359832,10.85028441,0,8.997768706,11.44770396,11.5588787,6.754481842,10.00477768,12.40231912,4.913187542,5.823716255,5.137852407,7.961760244,8.461147954,4.915748284,0
164.5023576,202.4894689,135.3302986,151.5910347,140.5229306,143.9433076,191.698404,89.38550185,72.20682382,154.0628504,119.8144698,257.6090428,166.1997708,346.7576156,88.75074887,42.80459762,157.76663,82.23417079,199.7329491,176.3359225,219.9306265,70.73043128,119.7558259,62.36288477,33.86175513,254.9624517,11.2423362,126.3509168
113.4700684,79.40659764,51.75918453,51.94722296,39.86590428,20.20013099,39.89811724,95.53252625,44.36824656,52.98760409,23.37093573,79.70018658,85.28778508,38.34890175,64.99754381,33.19212915,69.54748821,51.23966385,49.97980415,29.4903038,58.35120425,1.441230472,31.02978353,54.01432938,124.3509939,34.07142043,57.81168929,79.29722886
10.63404109,29.94896402,65.56263406,17.43342015,29.31514861,38.31329974,49.47335461,69.59474722,9.835951598,0.060715013,34.39039208,52.12832891,21.52587505,11.44866423,49.59299403,75.31136972,25.63476049,50.48051699,52.29665289,66.3192258,18.16274842,0.840617765,87.34766312,105.4602538,46.58447853,69.35553712,10.32632132,61.56820896
0,0,0,0,0,5.41348231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.422966003,0,0,0,0
0,0,0,0,0,0,0,0.125283187,0,0,0,0,0,0,0,0,0,0,9.659967451,0,0,0,0,0.366858371,0,0,2.488506978,0
0,0,0,13.52161291,0,0.209157309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.680353905,0,1.438084911,0.326575777,0,0,0
0.214983816,0.225012154,0,1.071402749,0,1.093810004,0.203789129,0,0,0,0,12.45688851,0,0,0,0,0.241843875,0,0,0,2.704094845,0,0,0,0,1.890608433,0,0
15.61477347,0,0,0,0,0,0,0,0,0,0,0,0.16674126,0,0,0,0,1.302593369,0,0,0,18.99047672,0,0.279239909,0,0,0,0
24.23619141,38.17090105,21.37930273,5.751659605,47.65992298,37.90066477,29.53820798,85.46000334,45.71778752,121.763155,0,4.354501523,73.04076925,3.136626127,20.6484395,40.92092174,13.94743708,11.20653145,15.98392277,26.70258605,0.812922685,29.62517444,42.44189319,82.21442251,64.0118886,52.59242242,23.46715439,42.11235579
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274574587,0,0,0,0
12.67732968,40.70672897,15.21930484,44.97636734,34.32176786,27.62890437,50.00459566,61.06647951,9.485741082,23.9610601,14.70569452,44.24521418,17.8527682,15.51294394,21.61277708,23.16166342,20.40575213,18.15821613,28.97043898,29.44294321,16.86478036,46.23767509,36.89030184,69.57568009,55.55413772,72.83640788,69.75239737,34.17119179
44.55553531,26.64795305,35.96395016,77.54106989,0,63.89706113,0.670403698,94.49796436,158.2999976,249.3315868,96.52482818,81.32333246,82.0461433,61.98440132,180.8951048,53.28222733,0.757707001,100.0121509,120.8684654,27.53684808,56.2204523,5.922643735,0.957945706,115.5920373,0.34050554,6.031051716,26.03590323,140.3015495
9.838222771,90.36789918,54.88948021,9.414026569,25.21150511,77.39500912,51.70302054,142.7491392,38.63062829,152.7358528,79.67610776,58.22584744,125.3850195,113.1718364,131.3751881,172.626597,17.20206501,140.2940544,90.52437865,157.5271353,115.549505,89.2389052,213.4819069,300.5429161,128.687958,136.9208463,92.93623999,114.4162319
0,0,1.022799381,0,0,13.71815513,0,0.201285486,0,0,0.341428133,0,0,0,28.36902581,0,0,0,3.959937255,0,0,0,0,4.341643958,7.320818385,0,0,0
9.493324518,0,24.36559534,44.57433757,28.93559392,0.508047629,15.989934,27.88637157,60.56697567,54.68635767,28.51103163,43.76920429,41.44595345,133.1454908,0,5.001535507,28.79786993,89.33383955,21.30031345,137.8195264,101.5266519,79.70097699,151.0368978,42.73424315,71.05338716,63.47703392,28.91012195,0.153093077
0,0.554657752,1.574898962,0,0,0.0445662,13.15224613,0,0.046546641,0,8.83418629,0,0,0,0,0,14.83402562,0,0,0,0,0,0,37.6060842,0.069585135,0,0,0
197.6631001,59.34361119,94.28626117,61.54056426,113.4564672,49.71507241,23.41098834,59.58571903,31.42345243,99.26841659,125.0948857,12.06976309,41.97503544,30.5597762,61.83071973,37.522785,53.66469541,52.37339163,31.74465121,24.02715351,76.47927092,81.69064324,14.1347131,24.53794184,58.15558576,0.417138764,2.96202542,26.47118008
207.978772,221.3604834,35.65786586,163.090261,185.3018093,195.8935201,145.2131947,102.8658643,263.755755,41.97940265,152.921252,345.4394733,221.0767495,114.2611856,108.1061455,100.3381987,146.4708501,122.5561752,80.46758055,83.61285768,125.8432818,163.4175394,119.0558341,272.1512828,140.608509,155.0007402,108.4119432,120.1188328
21.41064328,0.149414466,5.444163777,4.268534121,17.17822061,7.790456199,11.50181362,14.57472098,11.88659304,0,29.48645854,28.38791907,0,10.69081084,0.71324609,14.90875837,1.383923178,4.621629725,0.654595014,0,0,14.6568097,12.76144726,34.25190701,0,9.814229011,30.20652743,12.53399457
0,0,15.92071102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.998403251,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.9655218,0,0,0,0
38.29186293,16.50273126,22.49925814,0,21.28812762,13.19663957,33.62895574,0.185324518,9.24916753,5.356748641,0,0,5.249513887,0.474553887,4.104579608,0.197784081,8.325622232,25.60384243,0.17216214,13.07100761,31.54270541,1.230198792,26.69594077,18.45089345,34.16104573,24.61066346,0.193742562,6.959090662
0,16.10170748,63.21326708,0,19.75605912,33.85867992,26.55321812,16.64457756,37.40705823,0,31.61302161,94.15043521,49.46474168,6.032049542,21.45014694,26.13884814,22.74525632,58.8339208,0.332407774,35.13349468,24.3168866,7.561917695,0,4.521811548,7.869799823,0.92243575,98.38301932,2.001257713
0.074828356,4.385927822,9.173203408,25.35869969,5.636114081,6.126082165,33.763914,47.02307095,4.342572657,13.06499718,5.62927493,52.6254572,30.59343487,67.82024207,0,36.5147475,13.28068099,8.51375346,0.171580498,6.555482944,12.95100057,25.5427181,14.93737892,23.29940509,21.83251484,4.247464315,0.926837749,12.92212759
0,76.05322493,33.98291801,1.554205557,28.61918142,0.57698555,6.208061946,23.86270956,17.02417527,19.41802247,64.75948906,0.210119745,34.07947941,41.78751808,29.757909,15.28021439,57.53533792,46.32457485,7.436972476,19.61510251,49.73898432,1.192277213,1.108843858,2.704860724,8.558534039,2.742567485,21.56676348,30.73090966
0,7.023451668,0,1.298733861,0,0,7.34912052,0,0,1.295841831,0,0,0,1.111798639,0,16.13229033,0,0,0,0,0,1.992594404,0,0.489720927,0,0,0,0
0,0,0,1.101453322,0,1.469502597,4.740049788,0,0,0,0,0,0,0,0,2.903735092,0,0.01596783,0,0,0,2.353809996,0,0,0,0,0,0
21.54383649,35.18196498,0,0,0.097653642,2.29554171,4.06310113,16.31402172,0,0.099231633,29.88148725,0.154624736,149.7616348,0.072525405,0,34.33997375,63.73158301,3.714050231,47.69278443,34.96593436,14.7551594,0,20.85515028,40.50191433,6.516856223,26.33179379,30.62049393,0
2.216695396,6.080255425,4.789333052,0,23.16145855,8.096306534,6.448716323,7.54683005,17.05988643,14.57563933,17.37673137,3.553550332,9.461389418,18.64852722,2.102008811,9.121394298,0.024567972,0.662698663,17.14147569,0,0,8.140673612,12.8124688,12.55216121,3.753800756,13.68860458,8.126320274,13.7966073
0,0,0.90579403,0,0,0,0,0,0,0,0,31.0505146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.854295525,34.41775084,0.150306786,0,0.751867059,0
16.20699697,1.904010663,28.53304154,15.01844656,10.30857931,5.915434341,2.647602651,12.04643652,0.071015004,7.150846828,0.338490822,3.29322163,4.111182137,11.99729955,3.945094278,0.038723892,18.42679783,2.039163339,7.685287769,13.33237526,10.55786762,1.826514422,13.32824818,3.591226729,0,0.528858661,14.81268382,6.776701612
0.83512078,0,0,0,10.93539605,0,0.692679914,1.133727131,10.69107349,0,0.17481534,0,0,0,18.26171851,0,0,0.24134378,0,0.234493251,0,0,0,5.251346913,0,3.338277575,0.754233941,0
0,0,19.03626501,0,0,35.38288796,18.8259893,0,0,16.151121,0,7.973622143,0,1.168744545,0,17.69478071,0,102.6026275,0,0.413075092,0,41.57926898,0,1.440105508,0,0,0,15.78822787
13.17832178,0,0,0,0,1.680512445,9.339928133,0,7.350138238,0.722065663,0,0.041671388,8.90486687,14.46382281,0.061475426,0,0.019879004,3.789266494,0,0.069165362,0.030983013,0,0,9.952235324,16.63309552,0,0,0
0,14.66990342,0,0,4.024539513,7.639564953,9.868330376,0,0.023898392,0.021390541,10.20515696,14.66558078,9.152638516,0,1.442353741,8.869251697,6.02290225,0,14.60214975,0.171111893,9.870103865,18.55504577,5.416868848,11.31364126,21.57745417,9.13489751,2.423341579,6.832384366
0,0,0,0,5.242091232,0,0.036327227,0,0,0,18.17823656,0,0.84630237,0,0.025781106,0,0,0,0,4.906827308,0,0,0,0.642601888,0.110705138,0,0,0
0,0.026516881,3.450892442,0.505044038,7.693775245,1.335889434,0.456300638,0,0,0,1.806841716,0,0,0.272220208,0,1.027774793,2.280035165,0,0,4.837402175,0.518170435,0.719520701,2.031295188,6.890894787,0,0,0.313799456,6.921063449
0.826734843,16.63297911,0,4.577946145,0,9.602307515,26.38405849,0,2.30756109,0,0,30.20291865,0,0,0,0,16.88810924,0,0,0.206345393,1.109203211,17.05769502,0,15.0314996,0,16.15658403,16.7820752,4.481116868
0,0,0,0.570538311,0.049556009,0,0,0,0.500333107,0,0,5.504938822,0,0,0,11.79224888,0,0,0,0,0,0.125050003,23.55064251,19.1966117,0,8.69484714,0,0.111693534
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044939553,0,0,0,0,0,0,0,0,0,0
0.203032214,24.36842835,59.36782926,20.91242029,17.81242585,2.754668439,2.694536133,4.423909382,26.99087804,51.4025266,30.60146946,67.26621172,1.595451382,46.24167272,8.350570243,0.036888096,46.1311663,12.86811185,0,23.2603455,21.99688976,29.20119907,30.93960663,29.5842539,15.05412926,8.873567017,0.838304347,27.46865785
0,53.19856006,11.39266318,0,15.80513765,43.67109543,31.71401096,29.81317268,9.557490527,10.5019636,5.387196745,29.03132616,27.59791225,72.34019777,0,0.099908967,89.48927948,24.58351746,30.98084025,0,0.40463058,29.60467554,0.081700279,17.39187291,35.92332965,49.89390352,2.241275535,47.39278454
0,31.50282764,7.471090715,0,25.87981298,5.200823117,21.2523915,0,10.66514661,0.118583918,79.33833627,0,33.94624187,0,3.36197851,18.06091849,3.437721608,20.84430211,2.012315647,27.41421694,0.068990761,13.70514495,20.96487046,8.404518136,1.980610534,0,15.0026998,0
3.898025386,17.05321345,1.145936317,4.052988332,2.913405722,17.88700182,23.51272557,15.67122162,12.1791159,21.40205968,17.08256773,12.33810312,3.267844737,7.878632605,1.588818849,19.22172201,11.73551716,21.49266253,5.748687831,2.866238296,18.68073608,11.088844,21.06730657,9.477778691,13.67061179,22.12840997,6.512703351,17.3738594
126.6468614,141.9720563,129.4956509,126.9116413,146.9757674,132.7044442,198.1021958,201.8082999,198.1441106,190.5642547,198.4422333,121.7034987,107.7945113,107.3013768,53.09772234,251.5133429,108.9128703,108.3283282,130.1736931,141.1003914,257.4393616,56.93029113,101.0637923,107.7830624,217.7474969,109.3942215,74.64768759,186.5039549
0,0,0.372655643,8.52168675,7.342602431,5.662848605,18.28364768,0,32.34799203,0.118298565,7.874653011,4.608332872,12.75234308,16.62202922,0.022661409,0.522506281,0,0.751119271,15.84021941,1.2291348,0.034412373,0.037355644,25.32660042,4.824923925,0,0,9.142332112,0.934241403
126.6532897,53.80438455,74.01243801,56.49770621,46.70395982,41.85675414,12.69170068,93.65987457,90.68611163,74.82322452,103.2447379,52.13421315,129.6972074,33.7262108,49.47537954,14.82483422,65.43834987,166.6957613,74.84458092,66.29755773,51.43121397,19.96227794,51.42759476,36.61683606,14.68028756,10.93827075,34.29741018,16.01839917
0,53.75471626,44.40537984,0,6.327966096,14.9592322,19.19178827,0,20.56117334,15.3829473,0,0,0,0.695014707,1.285865455,17.82307172,0,33.27382145,0,0,2.21299747,16.88657103,0,4.375965307,15.13544365,3.309626416,6.008790552,0.126217163
0,1.009368942,0,0,1.669819627,0,0,0,0.049040203,1.009566567,0.042499748,0,0,0,0,1.042907373,0,0,2.746688817,0,2.042971256,0,0,17.63854452,0,0.405788063,0,0
0,24.00213681,36.85428167,0,33.42262776,13.12522557,15.01348017,37.30155396,0.159400998,0.142674346,34.94987711,15.1174715,0.341777827,0,0,12.3426455,0,0,0,35.20704223,1.826138515,0,0,1.430929719,1.66808131,22.95024301,0,30.26114259
1.258892352,0.527048706,3.600961682,0,6.266825135,3.959504587,5.578876253,23.14593612,17.95571126,1.446158549,13.55308967,7.823169797,0.490231042,0,0.020907753,4.056089711,0,11.41617591,13.82692349,0.565575197,0.063338155,0.515666458,1.982270202,13.30265884,2.363833202,0.150967587,0.324847877,2.456473744
52.81208819,12.8158553,38.30686907,59.58549164,47.65372447,38.76499736,48.64909854,13.38545499,36.25982087,20.17366324,47.02473594,60.42003078,63.54613448,0.024911715,54.02558316,28.37148433,74.24818547,41.85028378,86.34797753,55.82624097,76.57418523,80.37542632,48.01127713,47.4373119,96.33921025,19.17737283,30.41823423,32.93792823
62.79144887,26.35246584,35.1314183,10.71154895,42.26629297,46.58268032,49.3346607,36.83324835,0,0,2.69952113,0,188.5996505,1.067380089,49.03460139,58.80261283,1.381645164,87.84745949,38.0191397,36.90048025,55.15076649,62.38323059,72.05432341,121.2606938,37.6973136,15.95598792,71.14956708,12.28241113
37.26013376,45.15861575,46.02766187,54.13185861,61.97135937,46.53889356,15.6586296,6.718209714,35.82054317,11.76884389,83.0425209,19.70866574,24.54780037,52.30111339,37.10772218,43.64088519,0,20.34269044,7.817334509,56.25189291,2.656447942,32.62677276,0,119.9349091,0.108945491,38.95484782,67.65769765,0
1.845601271,6.792087863,29.84242121,4.153877654,7.860245605,9.280031337,26.07316694,3.350488745,9.261051159,7.156526131,4.91025775,9.145703376,10.54515244,10.31042184,12.13109253,0.329347112,4.841272291,0.412928551,16.05406033,24.67423642,7.787996155,24.71202067,10.67486752,11.37732096,32.89214096,12.2800277,28.4823546,2.671943765
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.193111067,0,0,1.982058111,0,0,0,0,0,0,0,0.117517439,3.871438399,0,0,8.517993299,0,4.62933507,1.586193652,0,0,0,0,0
13.21110293,9.258676725,3.912016779,15.17244174,7.83235528,5.100999677,35.4741329,2.750166259,24.90236435,14.63060239,0,0.079021683,6.13508069,0.018532189,17.11705345,47.61308951,100.4441705,18.40460496,31.5309902,0.129029441,9.507997026,0,29.96441289,3.155218181,7.218047138,20.84854595,0.622544134,9.246861441
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.98855061,0.246895689,0,0,0
0,1.512421065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.120973493,0,0,6.654352884,0
2.252367013,0,0.827312494,0.756741247,0,0.304344837,6.069388255,0,0,0,8.603306974,0.034102366,0.183495824,0,0.184467665,0,1.822042286,8.454614381,0.116059442,0.056848655,0,0,0,3.511984109,0.731077517,2.144658555,1.332195694,0
1.971476963,0,0,0,0,0,10.35037524,0,0,1.311472993,46.60201012,26.97476314,88.59443625,0,0,0,0,0.175305348,0,0,0,0,0,0.964568746,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05243699,0,0,0,0
68.12720465,22.62718056,13.51996437,32.60308982,36.42355337,20.62483593,17.21411764,7.424187434,40.1039924,23.02006974,10.76660391,61.86049546,15.61657393,91.20456318,50.92390309,30.34633043,41.76355206,71.581829,22.24249091,42.8194793,71.76882674,4.928234684,16.15636452,20.60928276,26.17542308,22.60390018,39.46681796,31.98685092
0,0,0,0,0,0,0,0,0,0,0,0.187491469,0,0,0,0,0,0,0,0,0,0,0,0.241356813,0,0,0,0
25.70693887,5.337468141,15.71424599,20.41495329,10.96497691,12.06433189,16.56253402,0,0,1.048296768,10.28993952,0.058133739,0.044686044,0,15.73265427,8.874937803,14.53663243,16.5252549,18.78592806,39.90572663,16.15149075,30.27167901,3.184764995,7.685896365,10.03235906,36.89329759,61.1355518,27.16076943
0,20.23267258,0,0,0.820343349,6.661397134,2.33537458,36.02384367,27.16486014,49.13917807,32.55670532,0,6.4026046,6.552856201,50.5996363,37.92818038,18.45701985,12.4458923,11.123796,0.425694518,0,0,1.732706395,33.52964883,7.116719865,0.303009396,0,7.765452055
0,0,0,0,0,0,0,0,0,0,0,0,0,10.4565605,0,0,0,0,0,0,0,0,0,0.021156117,0,0,0,0
5.221452168,10.25428262,12.9678389,7.540047706,11.88423867,10.95754003,13.25723814,26.09618306,0.861428474,1.268973028,0.326610108,1.151355715,26.1275379,13.61828127,20.4438195,22.13628136,4.883525755,10.54251521,0.016922576,14.46450315,0.148526158,1.874300208,11.58347767,5.206162447,2.052020035,3.776156237,14.2830955,0.180011353
53.50126143,22.24268391,32.83989812,21.05798557,6.832103442,25.14851589,61.93631991,6.717869143,27.22665607,4.594497124,3.720121728,5.191440896,0.289635893,13.7067822,18.3848778,14.73188771,1.517874114,0.215490901,42.4883477,21.42596023,27.16794508,13.54102356,49.04816459,8.048242266,22.88681371,28.61452235,5.515794045,47.2876846
0.423198397,16.08225358,5.409689942,2.43357439,6.101703503,6.489648641,13.74757958,18.97903194,0.964205463,7.738864009,6.315006592,13.31534494,30.90908037,3.350222269,5.12764827,10.23972785,1.598514656,0.037823063,1.477976026,6.325419696,18.58977304,8.889778121,17.09761142,6.305771379,11.59052411,7.313268771,13.92769417,6.796866119
29.74425628,66.88614902,78.4298773,71.7396898,41.5177732,71.87811026,51.99739657,112.5690356,72.46447001,21.54941855,41.61551647,65.28315621,33.18144056,55.71001616,59.0751084,56.83678093,69.99672917,72.92703159,67.9655984,86.96364778,79.33828154,36.89754228,84.3347522,53.92915351,37.33111787,99.4344348,84.56129669,101.0243238
31.93078053,30.71572478,34.49266386,30.35459047,7.254527388,35.73601273,38.21125593,17.6580913,12.16197046,38.54708711,53.70422764,21.76240254,10.01783126,41.15676411,51.23328535,19.84684341,1.791561241,25.51769379,42.44036289,28.31751768,13.20502331,32.13656549,33.07523005,19.79700507,34.97691871,19.38929144,50.8464581,69.72545267
0,0,0.921820429,0,0,4.415756349,12.9908085,43.88982161,36.63256247,0,0,0,0,0,6.330792532,0,11.48591892,8.996650138,25.13922796,21.28308641,0,0,0.028525113,10.05638155,0.040557258,10.27999142,0.057965195,24.43041702
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036797121,0,0,0,0,0,0,0,0,0.096327183,0,0,0,0
1.367919712,0.180849977,2.353571725,15.66950512,0,0.239763429,0,5.977744732,0,0,0,0,0,0,2.053527528,0,0,0,15.65945526,0,0,5.014943723,0,3.338670208,0,3.303421544,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.215439378,0,0,0,0,0,0,0
0,0.037468288,0.3900882,0.713625899,12.27294163,0,8.279969059,0,0,0,0,2.990822843,0,0,2.633085958,3.413714665,0,0,0,7.880626878,0,0,0,1.200559761,0.051706831,7.727349291,0,0
0,14.03535681,1.799560192,0,2.401963146,1.527709073,2.003791044,0,0,0,0,2.403401529,0,0,0,0,0,0,20.11530477,1.335490394,0,0,6.509382421,1.184080007,0.286241594,0,0,0
0,0,1.536971574,50.61162876,0.081407891,11.30802442,0.267407029,0,0,9.147205082,1.436225517,0,39.97550747,0,0.063144084,3.464182802,13.04758609,0.330464119,25.70089986,35.48577963,2.365483486,0,0,23.9774014,0,0,15.04395359,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071935248,0,0,0,0,0,0,0,0,0,0,0
6.302754381,22.11575211,4.199849341,14.91442675,1.845029368,20.38568383,14.0122679,0,12.61723563,0.039212685,11.20025317,0,1.174179759,0.659162712,0,0,3.876667174,5.765740347,3.742996468,1.018560023,0.273761878,0.148588283,0.046063449,5.296135709,0,0,2.667713384,0
84.49701321,99.1442685,148.9438359,28.43794475,71.09204521,44.72070747,115.8018754,41.42765233,117.5775399,31.60686431,8.552750595,60.33666674,106.3742887,88.63388614,134.1896377,67.17262584,156.4841522,41.67565773,18.31659721,90.88756094,113.2668537,100.5747254,126.4752076,32.3922836,80.54263861,106.6616725,42.46139155,90.28631489
0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.27733806,6.581622487,0.24089,0,0.857814772,0,0,0,0,0.202795565,0,0,0,0
0,0,0.886430723,0,0.352132954,0,0.231335899,1.786413159,1.328852534,2.631566166,0,0.554126165,0,0.467836316,0.653974924,0,0,0.095071386,3.133665088,0,0,8.619159211,0,0,6.227358763,0,0,0
37.54302438,30.932701,6.085079761,102.7583487,17.33008655,38.78294733,26.38610651,0,0,0,1.022108189,18.56376544,0,46.84246465,12.8840794,14.83803285,63.95201401,8.56719665,20.09323878,0.19298492,34.06074413,1.970700632,0.174552841,6.954556516,29.03696211,6.31891165,9.133701806,5.196798828
